index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple,school_complex
7833,21-Oct-2019,Diseño de una plataforma de una red corporativa IP para el transporte de los servicios de los clientes corporativos de la corporación DIGITEL C.A.,"Finol U., Alejandro J.",3.05 MB,http://saber.ucv.ve/handle/10872/20223,http://saber.ucv.ve/bitstream/10872/20223/1/Trabajo%20Especial%20de%20Grado%20-%20Finol%20Alejandro.pdf,,thesis_pdf_all/7833.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7832,20-Oct-2019,"Estudio de necesidades sobre factores de protección y de riesgo asociados a resiliencia en una muestra de estudiantes del colegio Paulo VI, ubicado en la Cota 905:  Una propuesta de intervención.","Hernández, Gabriela; Meneses, Mayerling",5.43 MB,http://saber.ucv.ve/handle/10872/20221,http://saber.ucv.ve/bitstream/10872/20221/1/ESTUDIO%20DE%20NECESIDADES%20SOBRE%20FACTORES%20DE%20PROTECCI%c3%92N%20Y%20DE%20RIESGO%20ASOCIADOS%20A%20RESILIENCIA%20EN%20UNA%20MUESTRA%20DE%20ESTUDIANTES%20DEL%20COLEGIO%20PAULO%20VI%2c%20UBICADO%20EN%20LA%20COTA%20905UNA%20PROPUESTA%20DE%20INTERVENCI%c3%93N.pdf,,thesis_pdf_all/7832.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7831,20-Oct-2019,Caracterización de la experiencia de ansiedad en adolescentes con bulimia nerviosa.,"Méndez, María",1.52 MB,http://saber.ucv.ve/handle/10872/20220,http://saber.ucv.ve/bitstream/10872/20220/1/CLI19-1TEG%20MENDEZ%2c%20M.pdf,,thesis_pdf_all/7831.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7830,20-Oct-2019,Relación entre el lenguaje no verbal y la violencia intrafamiliar.,"Hernández, Daniel",492.86 kB,http://saber.ucv.ve/handle/10872/20219,http://saber.ucv.ve/bitstream/10872/20219/1/CLI19-1TEG%20Hernandez%2c%20D..pdf,,thesis_pdf_all/7830.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7828,20-Oct-2019,Efectos de un programa de asesoramiento vocacional sobre la autoeficacia vocacional en una muestra de estudiantes de tercer año de bachillerato de la unidad educativa  Fé y Alegría Colegio Monterrey.,"Ojeda, Jorge; Da Silva, Carlos",1.67 MB,http://saber.ucv.ve/handle/10872/20217,http://saber.ucv.ve/bitstream/10872/20217/1/TESIS%20Ojeda%20Y%20DaSilva%202019%20EFECTOS%20DE%20UN%20PROGRAMA%20DE%20ASESORAMIENTO%20VOCACIONAL.pdf,,thesis_pdf_all/7828.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7815,17-Oct-2019,Experiencia de adultos mayores con el uso y manejo de las tecnologías de información y comunicación.,"Michelena, Mariana; Nakhal, María",1.5 MB,http://saber.ucv.ve/handle/10872/20204,http://saber.ucv.ve/bitstream/10872/20204/1/CLI19-TEG%20Michelena%2c%20M.%20Nakhal%2c%20M..pdf,,thesis_pdf_all/7815.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7827,20-Oct-2019,"Depresión, desesperanza y riesgo suicida en una muestra de adultos mayores en la Gran Caracas.","Rojas, Daniela",1.18 MB,http://saber.ucv.ve/handle/10872/20216,http://saber.ucv.ve/bitstream/10872/20216/1/Rojas%20-%20TEG%20-%20DEPRESION%2c%20DESESPERANZA%20Y%20RIESGO%20SUICIDA%20EN%20UNA%20MUESTRA%20DE%20ADULTOS%20MAYORES%20DE%20LA%20GRAN%20CARACAS.pdf,,thesis_pdf_all/7827.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7826,20-Oct-2019,Estrés afrontamiento y apego en pacientes con enfermedades cardiovasculares.,"Barrios, Oriadna",1.27 MB,http://saber.ucv.ve/handle/10872/20215,http://saber.ucv.ve/bitstream/10872/20215/1/CLI19-1TEG%20Barrios%2c%20O.pdf,,thesis_pdf_all/7826.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7825,20-Oct-2019,Construcción subjetiva del liderazgo comunitario como modo de vida.,"Franquiz, Gabriela",2.16 MB,http://saber.ucv.ve/handle/10872/20213,http://saber.ucv.ve/bitstream/10872/20213/1/GABY%20TDG%20FINAL.pdf,,thesis_pdf_all/7825.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7824,20-Oct-2019,"Concepto de maternidad, experiencia de la feminidad y autoconcepto en un grupo de mujeres residentes en Caracas que han decidido no ser madres.","Montilla, Fabiana; Amaya, Néstor",2.41 MB,http://saber.ucv.ve/handle/10872/20212,http://saber.ucv.ve/bitstream/10872/20212/1/Tesis%20No%20Maternidad.%20Montilla%20y%20Amaya.%2030.07.2019..pdf,,thesis_pdf_all/7824.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7823,20-Oct-2019,Significados asociados a la transexualidad en profesionales de la salud mental.,"Quiroz, Alejandra",1.03 MB,http://saber.ucv.ve/handle/10872/20211,http://saber.ucv.ve/bitstream/10872/20211/1/VERSION%20TESIS%20COMPLETA%20ALEJANDRA%20QUIROZ.pdf,,thesis_pdf_all/7823.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7822,20-Oct-2019,Actores políticos en Venezuela: Ideal del Yo y funciones Yoicas en un grupo de activistas políticos en el ejercicio de sus funciones como diputados en la Asamblea Nacional.,"Hernández, Paola",735.71 kB,http://saber.ucv.ve/handle/10872/20210,http://saber.ucv.ve/bitstream/10872/20210/1/Tesis_HernandezP2019.pdf,,thesis_pdf_all/7822.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7821,20-Oct-2019,"Proceso de gestión pública compartida de la residencia estudiantil Livia Gouverneur, desde la perspectiva de los/as residentes.","Ruíz, Oriana",2.49 MB,http://saber.ucv.ve/handle/10872/20209,http://saber.ucv.ve/bitstream/10872/20209/1/TESIS.pdf,,thesis_pdf_all/7821.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7820,20-Oct-2019,"Caracterización de la opinión de los estudiantes en psicología, terapia ocupacional y psiquiatría respecto a la terapia asistida con animales como procedimiento terapéutico de intervención.","Aponte, Alex; Araque, Magdalena; Cedré, Alexandra",1.28 MB,http://saber.ucv.ve/handle/10872/20208,http://saber.ucv.ve/bitstream/10872/20208/1/CLI19-TEGAponte%2c%20A.%2cAraque%2c%20M.%2cCedr%c3%a9%2c%20A..pdf,,thesis_pdf_all/7820.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7819,20-Oct-2019,Rasgos psicológicos en una muestra de emprendedores venezolanos exitosos.,"Aldana, Nicolás",2.37 MB,http://saber.ucv.ve/handle/10872/20207,http://saber.ucv.ve/bitstream/10872/20207/1/Rasgos%20Psicol%c3%b3gicos%20en%20una%20Muestra%20de%20emprendedores%20Venezolanos%20Exitosos.pdf,,thesis_pdf_all/7819.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7818,20-Oct-2019,Contingencias conductuales administradas por los entrenadores de fútbol ante el desempeño deportivo de los atletas.,"Hernández, Mariana",2.41 MB,http://saber.ucv.ve/handle/10872/20206,http://saber.ucv.ve/bitstream/10872/20206/1/CLI19-1TEG%20Hern%c3%a1ndez%2c%20M.pdf,,thesis_pdf_all/7818.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7817,20-Oct-2019,Relación entre las habilidades sociales y la tecnodependencia a las redes sociales en estudiantes de psicología de la Universidad Central de Venezuela.,"Arteaga, Francis; Ortega, María",3.4 MB,http://saber.ucv.ve/handle/10872/20214,http://saber.ucv.ve/bitstream/10872/20214/1/CLI19-1TEGArteaga%2cF%20y%20Ortega%2c%20M..pdf,,thesis_pdf_all/7817.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7816,17-Oct-2019,Vivencia subjetiva del duelo por migración de un familiar en trabajadores administrativos.,"Peña, Arly; Tineo, Alexandra",780.82 kB,http://saber.ucv.ve/handle/10872/20205,http://saber.ucv.ve/bitstream/10872/20205/1/17-7%20TEG%20PE%c3%91A%20A%20TINEO%20A%20DUELO%20POR%20MIGRACI%c3%93N%20DE%20UN%20FAMILIAR.pdf,,thesis_pdf_all/7816.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7777,9-Oct-2019,Percepción de los factores psicológicos que afectan el rendimiento de deportistas juveniles de fútbol sala de tres categorías en dos equipos deportivos.,"Tomaz, María",1.19 MB,http://saber.ucv.ve/handle/10872/20141,http://saber.ucv.ve/bitstream/10872/20141/1/Percepci%c3%b3n%20de%20los%20factores%20psicol%c3%b3gicos%20que%20afectan%20el%20rendimiento%20de%20deportistas%20juveniles%20de%20f%c3%ba.pdf,,thesis_pdf_all/7777.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7775,9-Oct-2019,"Caracterización de la Fundación Misión Madres del barrio ""Josefa Joaquina Sánchez"". Un caso de aplicación de la metodología de evaluación de cuarta generación.","Beomont, Eliana",955.23 kB,http://saber.ucv.ve/handle/10872/20139,http://saber.ucv.ve/bitstream/10872/20139/1/caracterizacion%20de%20la%20FMMB%20JJS%20un%20caso%20de%20aplicacion%20de%20la%20metodologia%20de%20E4G%20-%20Eliana%20Beomont%20-%20enero%202013.pdf,,thesis_pdf_all/7775.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7966,10-Dec-2019,"Estructura de la comunidad de macroalgas bénticas asociadas a la zona intermareal media de la plataforma rocosa de Playa Caribe, Chuspa, Estado Miranda","Costilla Díaz, Marybeth Alejandra",3.13 MB,http://saber.ucv.ve/handle/10872/20410,http://saber.ucv.ve/bitstream/10872/20410/1/Tesis%20Especial%20de%20Grado.pdf,,thesis_pdf_all/7966.pdf,True,True,False,escuela de biologia,Escuela de Biología
7774,9-Oct-2019,Espiritualidad y proyecto de vida a partir de vivencias transformadoras: Una exploración fenomenológica.,"Salinas, José; Solórzano, Valentina",2.14 MB,http://saber.ucv.ve/handle/10872/20138,http://saber.ucv.ve/bitstream/10872/20138/1/Espiritualidad%20y%20Proyecto%20de%20Vida%20a%20partir%20de%20la%20Vivencia%20de%20Experiencias%20Transformadoras%20-%20Una%20E.pdf,,thesis_pdf_all/7774.pdf,True,True,False,escuela de psicologia,Escuela de Psicología
7743,31-Jul-2019,Propuesta para el diseño de reingeniería de la arquitectura de red de la alcaldía de Caracas en sus sedes administrativas,Jiménez A. Pedro I.,4.97 MB,http://saber.ucv.ve/handle/10872/20098,http://saber.ucv.ve/bitstream/10872/20098/1/TESIS%20Pedro%20Jimenez.pdf,,thesis_pdf_all/7743.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7742,31-Jul-2019,Protocolo de telecomunicaciones para la transmisión codificada de fonemas originados a partir de señales de voz.,"Ruiz B., Jesús M.",2.06 MB,http://saber.ucv.ve/handle/10872/20097,http://saber.ucv.ve/bitstream/10872/20097/1/Tesis.pdf,,thesis_pdf_all/7742.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7741,31-Jul-2019,Determinación del ángulo de carga de un generador sincrónico en tiempo real,"Crespo B., Jorge L.",6.08 kB,http://saber.ucv.ve/handle/10872/20096,http://saber.ucv.ve/bitstream/10872/20096/1/resumen.pdf,,thesis_pdf_all/7741.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7739,31-Jul-2019,Lazarillo electrónico: diseño de un sistema de comunicaciones,"Gorrín S., Alejandro A.",2.47 MB,http://saber.ucv.ve/handle/10872/20094,http://saber.ucv.ve/bitstream/10872/20094/1/TOMO%20ALEJANDRO%20GORRIN.pdf,,thesis_pdf_all/7739.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7738,31-Jul-2019,Implementación de un algoritmo para la especificación de filtros de sintonía simple en redes eléctricas de media tensión basados en el programa Matpower,"Álvarez V., Clarialbis A",1.96 MB,http://saber.ucv.ve/handle/10872/20093,http://saber.ucv.ve/bitstream/10872/20093/1/TRABAJO%20ESPECIAL%20DE%20GRADO%20Clarialbis%20Alvarez.pdf,,thesis_pdf_all/7738.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7737,31-Jul-2019,Utilización del programa Matpower para estudios de penetración armónica iterativa,"Urbina V., Josué A.",1.3 MB,http://saber.ucv.ve/handle/10872/20092,http://saber.ucv.ve/bitstream/10872/20092/1/TESIS.pdf,,thesis_pdf_all/7737.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7736,31-Jul-2019,Diseño de un sistema de comunicación entre un computador personal y un nanoboard 3000 de modo isócrono con base en el USB,"Borges F., Gabriel A.",4.76 MB,http://saber.ucv.ve/handle/10872/20091,http://saber.ucv.ve/bitstream/10872/20091/1/TEG_BORGES.pdf,,thesis_pdf_all/7736.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7735,31-Jul-2019,"Estimación de la demanda y energía eléctrica en 4800 Volt para la planta física de la universidad central de Venezuela ubicada dentro de la Ciudad Universitaria de Caracas, con base al histórico 1995-2015.","Landaeta R., Ana G.",2.45 MB,http://saber.ucv.ve/handle/10872/20090,http://saber.ucv.ve/bitstream/10872/20090/1/Landaeta%2c%20Ana.%20TEG.%20Estimaci%c3%b3n%20de%20demanda%20y%20energ%c3%ada%20UCV.pdf,,thesis_pdf_all/7735.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7734,30-Jul-2019,Diseño de una red industrial MODBUS RTU inalámbrica,"Temprano G., Alejandro J.",1.35 MB,http://saber.ucv.ve/handle/10872/20089,http://saber.ucv.ve/bitstream/10872/20089/1/TEG.pdf,,thesis_pdf_all/7734.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7733,30-Jul-2019,Evaluación y selección de sensores en sistemas de telemetría satelital,"Sandia I., Alexandra C.",1.4 MB,http://saber.ucv.ve/handle/10872/20088,http://saber.ucv.ve/bitstream/10872/20088/1/TEG.pdf,,thesis_pdf_all/7733.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7732,30-Jul-2019,Evaluar la coordinación de protección para una red eléctrica de 115KV perteneciente al noreste del estado Carabobo del sistema eléctrico nacional.,"Carreño R., Douglas A.",2.53 MB,http://saber.ucv.ve/handle/10872/20087,http://saber.ucv.ve/bitstream/10872/20087/1/TESIS_PRE-GRADO_DOUGLAS_CARRE%c3%91O.pdf,,thesis_pdf_all/7732.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7731,30-Jul-2019,Simulación de la codificación de canal sobre un sistema de comunicaciones móviles basado en el estándar LTE,"Figueira A., Yermael A.",1.61 MB,http://saber.ucv.ve/handle/10872/20086,http://saber.ucv.ve/bitstream/10872/20086/1/Cuerpo%20de%20la%20Tesis%20.pdf,,thesis_pdf_all/7731.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7730,30-Jul-2019,Diseño de un sistema de adquisición de datos y control de un banco de pruebas para reguladores de gas,"Sánchez R., Leonardo A.",5.52 MB,http://saber.ucv.ve/handle/10872/20085,http://saber.ucv.ve/bitstream/10872/20085/1/Tesis.pdf,,thesis_pdf_all/7730.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7729,29-Jul-2019,"Geografía de la Salud: Obesidad y su impacto sobre las principales causas de mortalidad y calidad de vida en Venezuela, período 1999-2007","Chávez, Runer",8.24 MB,http://saber.ucv.ve/handle/10872/20083,http://saber.ucv.ve/bitstream/10872/20083/1/Geograf%c3%ada%20de%20la%20salud-Obesidad%20y%20su%20impacto%20sobre%20las%20principales%20causas%20de%20mortalidad%20en%20Venezue.pdf,,thesis_pdf_all/7729.pdf,True,True,False,escuela de geografia,Escuela de Geografía
7728,26-Jul-2019,Sistema de supervisión basado en una plataforma de software gratuito para inmótica,"Freitas R., Cecilio A.",2.59 MB,http://saber.ucv.ve/handle/10872/20082,http://saber.ucv.ve/bitstream/10872/20082/1/Trabajo%20Espacial%20de%20Grado-Cecilio%20Freitas.pdf,,thesis_pdf_all/7728.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7726,26-Jul-2019,Propuesta de un esquema de apagado y encendido de nodos para mejorar el desempeño energético del protocolo de enrutamiento CTP (Collection Tree Protocol),"Mujica R., Andrés E.",5.67 MB,http://saber.ucv.ve/handle/10872/20080,http://saber.ucv.ve/bitstream/10872/20080/1/T.E.G%20ANDRES-MUJICA.pdf,,thesis_pdf_all/7726.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7725,25-Jul-2019,"La organización espacial del pueblo indígena Kariña y su vinculación con el ordenamiento territorial. Caso de estudio: Comunidad de Tabaro, estado Anzoátegui","Sulbarán Z., Samuel D.",16.53 MB,http://saber.ucv.ve/handle/10872/20079,http://saber.ucv.ve/bitstream/10872/20079/1/TABARO%20SAMUEL%20SULBARAN%20JULIO%202018.pdf,,thesis_pdf_all/7725.pdf,True,True,False,escuela de geografia,Escuela de Geografía
7724,25-Jul-2019,Análisis geográfico del transporte urbano sector Las Adjuntas-Ruiz Pineda del municipio Libertador. Distrito capital,"Characo, Kenny; Rodríguez, Alcimar",9.79 MB,http://saber.ucv.ve/handle/10872/20078,http://saber.ucv.ve/bitstream/10872/20078/1/AN%c3%81LISIS%20GEOGR%c3%81FICO%20DEL%20TRANSPORTE%20URBANO%20SECTOR%20LAS%20ADJUNTAS%20CHARACO-RODRIGUEZ%20para%20cd.pdf,,thesis_pdf_all/7724.pdf,True,True,False,escuela de geografia,Escuela de Geografía
7723,22-Jul-2019,"Análisis de la distribución espacial del voto, para las elecciones presidenciales realizadas en Venezuela en el período 1998-2013","González, Javier",12.42 MB,http://saber.ucv.ve/handle/10872/20073,http://saber.ucv.ve/bitstream/10872/20073/1/AN%c3%81LISIS%20DE%20LA%20DISTRIBUCI%c3%93N%20ESPACIAL%20DEL%20VOTO%2c%20PARA%20LAS%20ELECCIONES%20PRESIDENCIALES%20REALIZADAS%20EN%20VENEZUELA%20EN%20EL%20PER%c3%8dODO%201998-2013.pdf,,thesis_pdf_all/7723.pdf,True,True,False,escuela de geografia,Escuela de Geografía
7722,22-Jul-2019,"Análisis geográfico de la movilidad urbana en el casco histórico del municipio Baruta, estado Miranda, período 2011-2016","Laucho, Girmar",10.2 MB,http://saber.ucv.ve/handle/10872/20072,http://saber.ucv.ve/bitstream/10872/20072/1/TESIS%20MOVILIDAD%20URBANA%20CASCO%20HIST%c3%93RICO%20DE%20BARUTA%202011-2016.pdf,,thesis_pdf_all/7722.pdf,True,True,False,escuela de geografia,Escuela de Geografía
7721,22-Jul-2019,Diseño de una práctica para el laboratorio de comunicaciones utilizando tecnologías de radio definido por software,"González. C., Jesús. G.",3.44 MB,http://saber.ucv.ve/handle/10872/20071,http://saber.ucv.ve/bitstream/10872/20071/1/TEG%20Jesus%20Gonzalez%202017.pdf,,thesis_pdf_all/7721.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7720,22-Jul-2019,Estabilidad de voltaje mediante análisis modal aplicado al sistema eléctrico de sub-transmisión de 69 kv de la región capital.,"Bethencourt M., Gerardo A.",2.03 MB,http://saber.ucv.ve/handle/10872/20070,http://saber.ucv.ve/bitstream/10872/20070/1/TEG%20%20Gerardo%20Bethencourt%20final.pdf,,thesis_pdf_all/7720.pdf,True,True,False,escuela de ingenieria electrica,Escuela de Ingeniería Eléctrica
7719,22-Jul-2019,Revitalización del factor de recobro en la Formación Hugin del campo Volve del Mar del norte por medio de una evaluación del proceso de recuperación secundaria mediante inyección de agua empleando simulación numérica de yacimientos,"Granadillo R., Julio A.",5.03 MB,http://saber.ucv.ve/handle/10872/20069,http://saber.ucv.ve/bitstream/10872/20069/1/FINAL%20TEG%20CD.pdf,,thesis_pdf_all/7719.pdf,True,True,False,escuela de ingenieria de petroleo,Escuela de Ingeniería de Petroleo
